geneIDs	disper	pval	padj	TEcontrol	TEtreated	log2FC_TE(treated vs control)
Adra2a	0.010787628	0.686664511	0.942025314	0.198999919	0.211392914	0.08715917
Itgb2	0.008855159	0.687150725	0.942025314	0.511536167	0.482820543	-0.083349185
Smad4	0.00232143	0.686740822	0.942025314	0.154236974	0.15831569	0.037655589
Trpa1	0.118029114	0.687212605	0.942025314	0.30884836	0.384075262	0.314490376
Slco1a4	0.026465711	0.686707583	0.942025314	0.195833066	0.210958886	0.107337473
Tysnd1	0.004439421	0.684916512	0.942025314	0.311919184	0.334124117	0.099211834
Mpeg1	0.015185046	0.688125166	0.942025314	0.331244099	0.352841195	0.091124257
Rab15	0.003793378	0.686002764	0.942025314	0.055928483	0.05400107	-0.050595194
Efhd1	0.00738925	0.686263301	0.942025314	0.310666767	0.294568972	-0.076762447
B3galt6	0.010534188	0.687952871	0.942025314	0.263757405	0.2491508	-0.082192394
Cdh8	0.002113751	0.687010795	0.942025314	0.170899295	0.165210584	-0.048840331
Pwwp3a	0.004281252	0.685549122	0.942025314	0.357449891	0.370153835	0.050383961
Kat7	0.002018622	0.686632926	0.942025314	0.375097386	0.367644776	-0.028952723
Slco3a1	0.003139234	0.688257927	0.942025314	0.155112911	0.149280881	-0.055289371
Klhl42	0.010031547	0.687750318	0.942025314	0.080489025	0.083868066	0.059329511
Phex	0.031756105	0.686500717	0.942025314	0.081527984	0.067507878	-0.272239457
Slc7a2	0.006128805	0.684801189	0.942025314	0.182032666	0.189847674	0.060644952
Snx15	0.004542559	0.686866862	0.942025314	0.236068646	0.248433446	0.073652976
Fzd8	0.006923069	0.685114478	0.942025314	0.38708411	0.423139425	0.128486025
Nrarp	0.01163546	0.687122243	0.942025314	0.020260218	0.017909146	-0.177953107
Dctn5	0.004101448	0.687588148	0.942025314	0.26700024	0.257763142	-0.050795053
Klhl38	0.0847165	0.688303959	0.942025314	0.253857152	0.1961487	-0.372069132
H2-DMb1	0.061098894	0.687422728	0.942025314	0.177292603	0.141885094	-0.321409314
Snx21	0.003266758	0.688180854	0.942025314	0.161026899	0.169282172	0.072128341
Tram1l1	0.015053537	0.688202595	0.942025314	0.455173504	0.481874916	0.082242124
Isoc2a	0.018275367	0.685221914	0.942025314	0.560872753	0.521333515	-0.105466888
H2ac20	0.014151181	0.687140649	0.942025314	0.121828525	0.131512919	0.110352567
Clspn	0.013713716	0.687885642	0.942025314	0.227636151	0.207554349	-0.133240529
Myorg	0.00494853	0.684968731	0.942025314	0.299495986	0.312413714	0.060921115
Itpr3	0.020153382	0.687934265	0.942025314	0.514041124	0.575372929	0.162613563
Mmgt2	0.006448415	0.685926674	0.942025314	0.189293969	0.173262151	-0.127671909
AI597479	0.002711745	0.684746749	0.942025314	0.109258672	0.113888488	0.059874126
Asic4	0.002556451	0.688172421	0.942025314	0.338798948	0.323487359	-0.066720061
Sgcz	0.018683226	0.688080921	0.942025314	0.046545576	0.051461299	0.144843826
Mrps18c	0.021517049	0.688310935	0.942025314	0.228935255	0.211091094	-0.117073936
Ypel2	0.002312439	0.685696886	0.942025314	0.085721827	0.087873375	0.035763508
Ckap2l	0.031974629	0.685918252	0.942025314	0.263055451	0.302532075	0.201721161
Yrdc	0.003921822	0.687665656	0.942025314	0.153765008	0.144019992	-0.094458133
Kdm6b	0.012912882	0.68512362	0.942025314	0.244764746	0.230301407	-0.087872551
Cacna1c	0.00301874	0.688516764	0.942194219	0.109135195	0.112904096	0.048981406
Serpinf1	0.02989657	0.688567521	0.942194219	0.621683049	0.676356779	0.121605227
Ankrd10	0.018953877	0.689520238	0.942495001	0.104146931	0.095525415	-0.124663802
Ppfibp2	0.010243589	0.689105174	0.942495001	0.271517426	0.248592366	-0.127262798
Dnttip2	0.002221571	0.68953445	0.942495001	0.428059463	0.412197779	-0.054474489
Eif3b	0.022911325	0.689195046	0.942495001	0.611177804	0.654479927	0.098756796
Cap1	0.002378848	0.689522097	0.942495001	0.459370484	0.448888513	-0.033300985
Dxo	0.006216512	0.689067089	0.942495001	0.338552988	0.365063458	0.108765614
Polr3a	0.006434201	0.689356318	0.942495001	0.36470867	0.351747999	-0.052202279
Bzw2	0.00598756	0.689237452	0.942495001	0.201643199	0.2107432	0.063681334
Edar	0.050483848	0.689314164	0.942495001	0.135802483	0.170169711	0.325464409
Cep135	0.010492694	0.6893635	0.942495001	0.072428584	0.07905217	0.126245889
Pla2g7	0.013181625	0.689228983	0.942495001	0.74968271	0.712680007	-0.073025676
Antxr2	0.019402099	0.689586625	0.942495001	0.090241741	0.1102238	0.288568966
Rab7	0.019002255	0.689968368	0.942834612	0.204129302	0.216926726	0.087724519
Angptl7	0.130893045	0.689934598	0.942834612	0.311217435	0.249162147	-0.320837978
Rbm26	0.005600192	0.690056565	0.942864078	0.178562092	0.185893923	0.058053777
Ap3m2	0.002320522	0.690366502	0.943030207	0.24668939	0.252244651	0.032128011
Fdps	0.002654916	0.690444731	0.943030207	0.091824077	0.088002537	-0.061327378
Ccdc82	0.020045238	0.690404869	0.943030207	0.168645674	0.179202508	0.087595525
Ndst2	0.004393495	0.690266696	0.943030207	0.170068232	0.159906101	-0.088888691
Atp6v1c1	0.002551354	0.69075232	0.943176501	0.308746172	0.315647919	0.031894988
Clcn5	0.00410408	0.690968113	0.943176501	0.223105272	0.209169892	-0.093049407
Gimap4	0.15443176	0.690931213	0.943176501	0.493868982	0.371690084	-0.41002816
Tceanc2	0.189430007	0.690828462	0.943176501	0.280124418	0.230804462	-0.279396633
Timm8b	0.007019378	0.69101843	0.943176501	0.347699728	0.362099374	0.058543744
Pign	0.004099465	0.690926114	0.943176501	0.074253073	0.078250761	0.075654038
Stard3	0.004708877	0.690669107	0.943176501	0.211978161	0.20255073	-0.065632355
Rad1	0.007020797	0.691142013	0.943219122	0.271346193	0.251140666	-0.111639012
Rnh1	0.006284892	0.691260998	0.943219122	0.50766779	0.529704134	0.061302038
Cggbp1	0.007551104	0.691279547	0.943219122	0.079935505	0.075994314	-0.072944967
Gale	0.006985502	0.691316291	0.943219122	0.352985312	0.336065524	-0.070865608
Clic4	0.002044315	0.691384134	0.943220738	0.120990001	0.117803312	-0.038507719
Stx1b	0.011567288	0.691775344	0.943390624	0.909096987	0.952778829	0.06770714
Sez6l2	0.008164604	0.691740966	0.943390624	0.715597433	0.688239417	-0.056237692
Tm2d1	0.008782406	0.691664839	0.943390624	0.115098213	0.108361157	-0.08701773
Ankrd34a	0.009941754	0.691633448	0.943390624	0.386550008	0.369335024	-0.065724987
Rbm15	0.004744192	0.692008792	0.94361804	0.287120903	0.297388333	0.050689682
Nhlrc1	0.005579684	0.692126975	0.943688254	0.254972775	0.268152189	0.072708818
Pdcd2l	0.010546105	0.692405304	0.943976784	0.486771256	0.458440912	-0.086508181
Gtpbp3	0.004535512	0.692553679	0.944088108	0.115145221	0.120281852	0.062964452
Irgc1	0.082698675	0.692639557	0.944114221	32.38887796	23.00264058	-0.493699005
Klf14	0.087260097	0.693699775	0.944154329	0.290893922	0.213715606	-0.444800893
Pold4	0.024433893	0.693808976	0.944154329	1.872247594	1.684400653	-0.152535896
Hps3	0.005238513	0.693316533	0.944154329	0.245937743	0.23519349	-0.064445031
Etaa1	0.012958534	0.693588726	0.944154329	0.066432859	0.061635118	-0.108144403
Unc119	0.003784488	0.693588092	0.944154329	0.316190861	0.301979006	-0.066347413
Zfp668	0.00655296	0.693667125	0.944154329	0.143522132	0.152131453	0.084045229
Rbfox1	0.002763602	0.693231933	0.944154329	0.195289745	0.199879193	0.033512104
Rnf19a	0.002893764	0.692818113	0.944154329	0.113668577	0.11917414	0.068237729
Recql4	0.110156505	0.692918991	0.944154329	0.31544427	0.238815706	-0.401487421
Klhl29	0.029646551	0.693499603	0.944154329	0.129652682	0.119424638	-0.118551553
Tmem140	0.058017493	0.693870026	0.944154329	1.346407073	1.684830009	0.323488377
Ifngr1	0.01032182	0.693199058	0.944154329	0.382355408	0.358230809	-0.094024862
Poglut2	0.013919495	0.6937008	0.944154329	0.358987625	0.389582829	0.117995977
Cntnap5c	0.032444894	0.6937628	0.944154329	0.201054439	0.222239904	0.144531695
Lrrc4	0.004867223	0.692906213	0.944154329	0.0581337	0.060831816	0.065451341
Bcl2l13	0.001559219	0.693350001	0.944154329	0.148473796	0.143294942	-0.051220647
Mybbp1a	0.006685233	0.693276346	0.944154329	0.71887449	0.691864458	-0.05525048
Rbm33	0.01371494	0.693561784	0.944154329	0.140992514	0.13395157	-0.073907081
C1qb	0.025716798	0.694288637	0.944200942	0.499131186	0.537555487	0.106994632
Ss18	0.003087571	0.694075251	0.944200942	0.114873998	0.109175724	-0.073400183
Trhr	0.036864267	0.69430465	0.944200942	0.09763498	0.110682279	0.18095423
Fam221a	0.036354025	0.694130024	0.944200942	0.46897611	0.54861836	0.226288472
Ptprq	0.078289242	0.694031208	0.944200942	0.517297491	0.396964684	-0.381983531
Abcb6	0.003595882	0.694197807	0.944200942	0.077433995	0.07100195	-0.125108428
Trip13	0.043666519	0.694604329	0.944251406	0.31405977	0.271559719	-0.209769652
Nfia	0.003230012	0.694808879	0.944251406	0.075169741	0.078245525	0.05785621
Nudt4	0.00585166	0.694728445	0.944251406	0.080821606	0.084224957	0.059506757
Arl8b	0.004711802	0.694487256	0.944251406	0.195889677	0.189585768	-0.047190707
Ecel1	0.00373585	0.694700629	0.944251406	0.365897751	0.38139674	0.059851961
Tmem191c	0.004125486	0.69467193	0.944251406	0.152003766	0.159267023	0.067340512
Fam117a	0.016562634	0.694797088	0.944251406	0.137742357	0.148559266	0.109066323
Impdh2	0.00688673	0.69525259	0.944336064	0.031771726	0.028799546	-0.141697366
Pus1	0.003583039	0.695304632	0.944336064	0.491410783	0.463398213	-0.084677034
Hspa12b	0.015460252	0.695614323	0.944336064	0.673886569	0.720839399	0.097172096
Polr3e	0.002189536	0.695536284	0.944336064	0.215808998	0.20611696	-0.066291798
Sparcl1	0.004680155	0.696224943	0.944336064	0.655554453	0.674833591	0.041816166
Ramp1	0.009843503	0.695495093	0.944336064	0.231026551	0.220571726	-0.066810793
Efcab6	0.025383821	0.696022065	0.944336064	0.239778405	0.256627894	0.097976259
Cyb561	0.002765591	0.696400728	0.944336064	0.164319617	0.170435939	0.05272486
Tmem70	0.010600101	0.695701324	0.944336064	0.404291637	0.384134183	-0.073786008
Ddhd1	0.002928851	0.69584456	0.944336064	0.144418462	0.149693437	0.051755779
Zfp54	0.027445256	0.695691498	0.944336064	0.106834084	0.092531793	-0.207350948
Fam53c	0.008399294	0.695291331	0.944336064	0.11660915	0.123210783	0.079447526
Nap1l4	0.001193118	0.69626715	0.944336064	0.302472531	0.309003705	0.030820009
Pus7	0.003497576	0.696406136	0.944336064	0.159915985	0.166521004	0.058390012
Glt8d1	0.006693622	0.695458474	0.944336064	0.206628237	0.194809823	-0.084970995
Gal3st4	0.025968583	0.695904108	0.944336064	0.164879148	0.143342584	-0.201941683
Hspg2	0.050876587	0.695001987	0.944336064	0.553244963	0.612442806	0.146656713
Pde1b	0.00285839	0.69581567	0.944336064	0.336614656	0.3283882	-0.035695705
Mta2	0.002762035	0.696231458	0.944336064	0.360867067	0.35051871	-0.041976032
Nxph3	0.006931651	0.696008806	0.944336064	0.147379319	0.140431057	-0.069672061
Scaf8	0.005945439	0.696305244	0.944336064	0.206127648	0.216355909	0.069868494
Mkx	0.016794563	0.695799797	0.944336064	0.139456055	0.130699101	-0.093561354
Tnfaip8l3	0.025609325	0.696145396	0.944336064	0.177894357	0.158562432	-0.165969752
Scoc	0.005969259	0.696750615	0.944392516	0.006105344	0.005600474	-0.124523846
Prkch	0.008832564	0.696651492	0.944392516	0.127026294	0.117827121	-0.108455501
Kcnb1	0.006550698	0.696781475	0.944392516	0.040733237	0.042422367	0.058618661
Myh8	0.042077252	0.696755606	0.944392516	0.171860768	0.223374931	0.378227042
Zkscan7	0.030451208	0.696752612	0.944392516	0.05290907	0.061068845	0.206921505
Vps8	0.001099753	0.697074917	0.944502451	0.353485015	0.346361037	-0.029372409
Ankrd13c	0.004686382	0.697129583	0.944502451	0.066538873	0.068733111	0.046807826
Pygo1	0.003264088	0.697037433	0.944502451	0.045639866	0.048417355	0.085229703
Fam32a	0.005158294	0.697090281	0.944502451	0.101556117	0.097929998	-0.052454384
Dip2a	0.00219057	0.69724427	0.944567393	0.213130661	0.207851756	-0.036183219
Trem2	0.004922577	0.697752766	0.944984843	0.527895554	0.493067009	-0.098468791
Lpl	0.004384358	0.697672116	0.944984843	0.304217983	0.295101629	-0.043893556
Ptdss1	0.00246292	0.697713494	0.944984843	0.154341965	0.158441608	0.037820869
Cnot7	0.008939969	0.69787795	0.945063928	0.051295443	0.048444778	-0.082489477
Cdc14a	0.023420198	0.698002021	0.945077642	0.059629344	0.052624384	-0.180291024
Alg10b	0.001683316	0.698021656	0.945077642	0.108043903	0.103888909	-0.056576014
Dusp28	0.008821358	0.698713294	0.945348291	0.130361228	0.136726351	0.06877647
Etl4	0.004297447	0.698822835	0.945348291	0.149131113	0.144412257	-0.046388075
Chrm2	0.005608908	0.698706534	0.945348291	0.28487437	0.298589555	0.067837872
Borcs6	0.005839751	0.698790733	0.945348291	0.094058538	0.099590362	0.082447224
Rnf180	0.009038945	0.698692575	0.945348291	0.197071993	0.211119177	0.099334872
Ptbp1	0.004584275	0.698607547	0.945348291	0.251234757	0.238188806	-0.076930452
Apbb3	0.008809128	0.698689534	0.945348291	0.45960993	0.478858075	0.059188163
Cxcl12	0.021069818	0.698600561	0.945348291	0.170413019	0.15956616	-0.094880837
Cd4	0.006866945	0.698585691	0.945348291	0.341420567	0.320717377	-0.090247447
Orc4	0.007664018	0.698992761	0.945463955	0.197384039	0.205279227	0.056582306
Rnf34	0.002578767	0.699874303	0.945463955	0.234969476	0.241768364	0.041152121
Smc4	0.004521058	0.699389471	0.945463955	0.214633553	0.22600912	0.074505363
Cyp7b1	0.005644763	0.699887627	0.945463955	0.458958392	0.432926709	-0.084240561
Cbln4	0.039281811	0.699217164	0.945463955	0.189611042	0.170008017	-0.157440199
Mef2d	0.00282565	0.699916084	0.945463955	0.254704256	0.24844459	-0.035898938
Pan2	0.003900873	0.699503544	0.945463955	0.285210462	0.30594488	0.101244852
Dis3l	0.002989812	0.699977413	0.945463955	0.215997866	0.21043249	-0.037659593
Tox	0.003749219	0.699942027	0.945463955	0.513825173	0.534443511	0.056759896
Shc4	0.00687324	0.699616839	0.945463955	0.237607238	0.224033443	-0.084864674
Ncstn	0.002550299	0.699635812	0.945463955	0.508464207	0.523740987	0.042707291
Nxpe4	0.007189537	0.699893581	0.945463955	0.051152847	0.045904844	-0.156168132
Cfap58	0.094358474	0.69926788	0.945463955	0.327822067	0.228228807	-0.522432068
Dnah12	0.097937037	0.699595385	0.945463955	0.135010285	0.093377148	-0.531927883
Elmo3	0.064514521	0.69922089	0.945463955	0.037388474	0.031016705	-0.269548177
Kank2	0.02475998	0.699340017	0.945463955	0.163888741	0.145550266	-0.171199273
Col5a3	0.097850757	0.700044944	0.945464919	0.415691412	0.498509934	0.262109311
Thoc2l	0.024213893	0.700144454	0.945509069	0.103192258	0.095168565	-0.116777716
Mapre1	0.001994913	0.700370316	0.94564212	0.163190082	0.158910332	-0.038340458
Mrpl49	0.004370515	0.700376638	0.94564212	0.248104519	0.238101476	-0.059371451
3830406C13Rik	0.012991042	0.700701102	0.945989943	0.036720966	0.040028076	0.124408279
Zfp661	0.005646971	0.701275463	0.946226126	0.145154205	0.133952416	-0.115865763
Ube2a	0.025239087	0.701238802	0.946226126	0.369466642	0.395412412	0.097914046
Gsr	0.003492062	0.700994048	0.946226126	0.273484546	0.282758142	0.048109256
Cmpk2	0.003718527	0.701266047	0.946226126	0.110697679	0.114867076	0.053340379
Grrp1	0.052228843	0.701277271	0.946226126	0.331736515	0.284864849	-0.219760211
Ssu72	0.002937386	0.701117178	0.946226126	0.3572996	0.365861909	0.03416492
Lhx5	0.086318752	0.701455408	0.946376242	0.494190601	0.429640023	-0.20193918
Plekhg3	0.00307615	0.701602947	0.946485052	0.270612953	0.285052878	0.074998669
Vps33a	0.003004677	0.701711633	0.94654143	0.20318232	0.197680786	-0.039602213
Sgpl1	0.003466564	0.701884447	0.946684294	0.216515272	0.208154617	-0.056813231
Ubac1	0.007057417	0.702544785	0.946833318	0.1018191	0.106099319	0.05940719
Ypel1	0.005042786	0.702797904	0.946833318	0.054222809	0.050452634	-0.103970267
Ckmt1	0.005510794	0.702296398	0.946833318	0.807459089	0.833037592	0.044992434
Lrrc45	0.014729204	0.702504449	0.946833318	0.110975518	0.118813352	0.098455527
Epb41l3	0.002365172	0.702733032	0.946833318	0.393863928	0.4030096	0.033116913
Chrm3	0.007749111	0.70208432	0.946833318	0.211467694	0.220794642	0.062267885
Pcdha1	0.040101993	0.702436682	0.946833318	0.45175771	0.406761137	-0.151367377
Mfsd8	0.004867326	0.702592219	0.946833318	0.231366848	0.243548529	0.074027108
Gata2	0.027153055	0.702675081	0.946833318	0.322119269	0.29640722	-0.120014376
B230307C23Rik	0.01593603	0.702625133	0.946833318	0.049984012	0.056493503	0.176618256
Sod2	0.005489972	0.702672697	0.946833318	0.272016031	0.263098942	-0.04808623
Yod1	0.01927004	0.702646658	0.946833318	0.088859449	0.094909987	0.095034708
Pcsk5	0.008298536	0.702878316	0.946851502	0.297276626	0.310652877	0.063497383
Gmpr	0.00365254	0.703071347	0.946867846	0.655099402	0.634186275	-0.046807176
Men1	0.002575114	0.703110061	0.946867846	0.436652852	0.448149187	0.037492317
Rin2	0.005804952	0.703275689	0.946867846	0.123331138	0.128748311	0.062016415
Txnrd1	0.004563385	0.703291947	0.946867846	0.198131554	0.204874209	0.048279721
Htr3a	0.015965722	0.703238173	0.946867846	0.293569828	0.273536398	-0.10197088
Dennd5b	0.001529541	0.703054015	0.946867846	0.157033891	0.153642729	-0.031496467
Penk	0.01848369	0.703521954	0.94696054	1.140263967	1.07771962	-0.081385947
Rbm34	0.003113535	0.703680195	0.94696054	0.18381446	0.191364343	0.058071769
Rasal1	0.002721251	0.703707184	0.94696054	0.251447371	0.245196049	-0.036320738
Impg1	0.066764556	0.703654182	0.94696054	0.436938595	0.363253408	-0.266454209
Fermt3	0.011978492	0.703558932	0.94696054	0.384440971	0.426503181	0.149794406
Kcnf1	0.004267699	0.703762335	0.94696054	0.194846231	0.188735539	-0.045969919
Col17a1	0.125979128	0.7038952	0.947049261	0.133705103	0.16878876	0.33616431
Anxa2	0.024432201	0.70431358	0.94720125	0.54775869	0.505868625	-0.114777704
Stk16	0.003899851	0.704293444	0.94720125	0.079472566	0.074327975	-0.09655163
Ccdc190	0.014111205	0.704147085	0.94720125	0.135746467	0.149909282	0.143175059
Abhd5	0.012915722	0.704186739	0.94720125	0.099815161	0.09432587	-0.081605454
Pawr	0.031282557	0.704342866	0.94720125	0.397689886	0.354313865	-0.166615949
Wac	0.003534392	0.705238935	0.947511202	0.134360738	0.130040054	-0.04715557
Dmrt2	0.025696843	0.70619821	0.947511202	0.134512364	0.108223082	-0.31373055
C77080	0.004732379	0.704646401	0.947511202	0.156209066	0.151355246	-0.045539513
Crispld2	0.015238594	0.705497725	0.947511202	0.213561224	0.181646263	-0.23351804
Mif	0.012007088	0.70579543	0.947511202	0.041959512	0.038978862	-0.106305925
Commd8	0.008569521	0.705058843	0.947511202	0.160637899	0.152736634	-0.07276617
Ctnna3	0.037417416	0.706247396	0.947511202	0.283200704	0.319211117	0.172686049
Macroh2a1	0.001475522	0.706046872	0.947511202	0.361663137	0.35203196	-0.038940142
Rap1gds1	0.002174489	0.705595767	0.947511202	0.286666954	0.292340729	0.028275232
Gas2l3	0.020743951	0.705383727	0.947511202	0.095239589	0.109255694	0.198075176
Pigk	0.002466553	0.704852259	0.947511202	0.297284888	0.289592586	-0.037821461
Tmem128	0.003448663	0.706236221	0.947511202	0.27106338	0.280014921	0.046873483
Asap2	0.003114401	0.705304147	0.947511202	0.336216977	0.32482891	-0.049712536
Exoc2	0.001403767	0.7055137	0.947511202	0.362918255	0.37139628	0.033314739
P2ry13	0.00363925	0.706099285	0.947511202	0.215587145	0.2035782	-0.082688075
Ikzf2	0.011098419	0.704752973	0.947511202	0.041557619	0.045327327	0.125268111
Kalrn	0.002293646	0.705197942	0.947511202	0.195504186	0.191498448	-0.029866802
Kcnj11	0.00571583	0.705592122	0.947511202	0.132486156	0.137389892	0.052434247
Avpr1a	0.08567896	0.70503362	0.947511202	0.308854858	0.390234801	0.337413419
Ehd3	0.002535836	0.705122387	0.947511202	0.20052246	0.19530076	-0.038066274
Parva	0.004196948	0.705747777	0.947511202	0.25403412	0.245529196	-0.049127696
Esyt3	0.035675721	0.705653597	0.947511202	0.105990617	0.128505549	0.277894106
Dct	0.043802788	0.706101557	0.947511202	0.352951721	0.419845506	0.250387691
Txndc17	0.003736148	0.705921334	0.947511202	0.242421116	0.233666895	-0.053062018
Tpm4	0.003092146	0.704875722	0.947511202	0.063544709	0.066622675	0.068241282
Znfx1	0.002021529	0.7063562	0.947567333	0.216364745	0.212288181	-0.027441391
Ncbp3	0.002844413	0.706710274	0.947573222	0.20613473	0.196685467	-0.067697232
P2rx7	0.006348562	0.706469664	0.947573222	0.22341368	0.204809263	-0.125436559
Lrch1	0.00641498	0.706762388	0.947573222	0.298360878	0.280961992	-0.0866834
Tlk1	0.005651251	0.706733969	0.947573222	0.095668331	0.09942292	0.055537054
Rragc	0.016149927	0.70656977	0.947573222	0.195793927	0.206604828	0.07753795
Ipo4	0.001761155	0.706514256	0.947573222	0.567164763	0.579986237	0.032250763
Mapk8ip2	0.011324183	0.70700293	0.947626358	0.572141524	0.598036097	0.063860514
Ebna1bp2	0.012804337	0.706888624	0.947626358	0.359111853	0.340047805	-0.078695693
Zbtb8os	0.008822741	0.706950314	0.947626358	0.15073209	0.166744988	0.145656802
Ndufab1	0.008815633	0.707295232	0.947782951	0.02970349	0.034584738	0.219503089
Lyrm1	0.00999627	0.707320704	0.947782951	0.23353893	0.220274788	-0.084358688
Flii	0.003537389	0.707311978	0.947782951	0.398931556	0.410300023	0.040537989
Bcs1l	0.004928424	0.707545659	0.94799461	0.339092954	0.327368001	-0.050767498
Sh2b2	0.015036803	0.707821621	0.948022305	0.225384249	0.210363652	-0.099501249
Slc4a3	0.001495145	0.707968317	0.948022305	0.199081557	0.203660175	0.032804315
Catspere2	0.013618646	0.707932349	0.948022305	0.011728869	0.015529611	0.404957744
Ap4b1	0.005633715	0.707700242	0.948022305	0.283865152	0.296489059	0.062773115
Elp6	0.008505177	0.707712721	0.948022305	0.360668634	0.340204781	-0.084270547
Ulk4	0.010213351	0.707903448	0.948022305	0.098708195	0.093934801	-0.071510121
Tafa2	0.02347007	0.708292004	0.948365997	0.036457232	0.039439779	0.113446435
Slc30a4	0.007666326	0.708383562	0.948398846	0.041140421	0.042625844	0.051171836
Lhfpl3	0.010563532	0.709541146	0.948869949	0.057535916	0.054170408	-0.086957864
Tmem132a	0.00706623	0.709160655	0.948869949	0.350148172	0.362707775	0.050842113
Rap1b	0.01774454	0.709606368	0.948869949	0.258051607	0.243433376	-0.08413263
Tgfb1	0.046371054	0.709067181	0.948869949	0.432455487	0.499237671	0.207175156
Scrn1	0.003272671	0.708987653	0.948869949	0.67561306	0.659577166	-0.034655761
Retnla	0.318955834	0.709220759	0.948869949	0.418867496	0.609394973	0.540883662
Rmnd1	0.163158076	0.709314346	0.948869949	1.483858793	1.167723883	-0.34565463
Dynll1	0.003330528	0.709607194	0.948869949	0.399541909	0.389193188	-0.037860381
Vtn	0.021808514	0.709288366	0.948869949	0.758064658	0.805876114	0.088237167
Cmtm6	0.008138974	0.70881196	0.948869949	0.105934748	0.112356296	0.084905074
Tshz3	0.001811468	0.709462391	0.948869949	0.144775462	0.140713965	-0.041051593
Ptpn18	0.03395011	0.709341499	0.948869949	0.282282048	0.313786191	0.15264448
Parl	0.007686993	0.709182445	0.948869949	0.255863494	0.271488429	0.085516385
Zcchc7	0.026786728	0.709678374	0.94887546	0.107012779	0.097926652	-0.128009615
Aff2	0.003486896	0.709820959	0.948976434	0.52224503	0.544021442	0.058936657
Nup43	0.009429868	0.709935734	0.949040212	0.38155905	0.346169829	-0.140426354
Map2k6	0.002865865	0.710060712	0.949117615	0.378837921	0.393437165	0.054552496
Ino80	0.005905527	0.710334183	0.949393472	0.073823047	0.079358052	0.104305332
Zcchc8	0.006461491	0.710460214	0.949472235	0.235928405	0.229289891	-0.041176374
Ap1g2	0.061347761	0.710538627	0.949479747	0.185144536	0.146032542	-0.342362078
Fbxo25	0.004272789	0.710600037	0.949479747	0.361384332	0.349754524	-0.04719124
Rftn1	0.008175194	0.710858596	0.949735543	0.206108351	0.221155803	0.10166014
Mcts1	0.005670073	0.711738711	0.949846083	0.472525192	0.454811184	-0.055123515
Grwd1	0.007060396	0.711311965	0.949846083	0.292670161	0.275122323	-0.089202463
Acsl5	0.003025503	0.711428545	0.949846083	0.106573289	0.102881743	-0.0508589
Galr3	0.065472437	0.711080331	0.949846083	1.358411937	0.971007864	-0.484366158
Ube3b	0.008003962	0.711480435	0.949846083	0.08068068	0.084413403	0.065248829
Arhgap21	0.008244149	0.712015269	0.949846083	0.11823167	0.123257096	0.060054167
Ralgapa1	0.001730703	0.711945531	0.949846083	0.160514319	0.163969545	0.03072587
Btbd17	0.006344979	0.7112126	0.949846083	0.537281845	0.557340536	0.052879998
Tsku	0.023652578	0.711924749	0.949846083	0.195184901	0.214512183	0.136218134
Triap1	0.020227526	0.711748741	0.949846083	0.192687499	0.178750329	-0.108317082
Irgm2	0.014838635	0.71175713	0.949846083	0.204706266	0.182146285	-0.168457693
Acvr1b	0.00256933	0.711665409	0.949846083	0.176334288	0.171979909	-0.036072996
Fgd5	0.031424981	0.711773103	0.949846083	0.268282409	0.248157066	-0.112498931
Mtmr6	0.003109036	0.712015364	0.949846083	0.136336128	0.139569393	0.033814683
H2ac11	0.095447756	0.711730533	0.949846083	0.266063122	0.225135445	-0.240975349
6430628N08Rik	0.195508938	0.711935609	0.949846083	0.331071525	0.444090446	0.423710604
Stk17b	0.016308322	0.71218285	0.949979952	0.175458427	0.186940174	0.091447402
Mtcl1	0.007363183	0.712459169	0.950169391	0.125185719	0.131112934	0.066740016
Mcph1	0.006263205	0.712423077	0.950169391	0.230804853	0.217497777	-0.085672901
Sgsm2	0.004648102	0.713139803	0.950352735	0.098353496	0.095397517	-0.04402462
Polr3k	0.007455663	0.713257394	0.950352735	0.125338674	0.119788996	-0.065336241
Fhl1	0.002514322	0.712972593	0.950352735	0.304093189	0.312279272	0.038323312
Xaf1	0.01349183	0.712984586	0.950352735	0.484773245	0.541662363	0.160083772
Fgfr1	0.003233893	0.713817197	0.950352735	0.212386488	0.204581993	-0.054012824
Cpne9	0.014970655	0.713165878	0.950352735	0.373872655	0.35593773	-0.070922087
Scara5	0.172484145	0.714007062	0.950352735	0.20500568	0.249992208	0.286219248
Polg2	0.021596598	0.713892678	0.950352735	0.168403092	0.145358748	-0.212300729
Podxl2	0.001998787	0.713990709	0.950352735	0.234965513	0.229786335	-0.032156016
Rpf2	0.004096353	0.71371797	0.950352735	0.24616428	0.233033641	-0.079083192
Tmem132e	0.018843167	0.713723572	0.950352735	0.2342758	0.251490062	0.102293456
Sun2	0.006992096	0.713389915	0.950352735	0.247784693	0.257280988	0.054257783
C8g	0.056811865	0.71342577	0.950352735	0.104960622	0.128515481	0.292093986
Cramp1l	0.003116817	0.713241958	0.950352735	0.150670336	0.146561403	-0.039890183
Calm1	0.004479276	0.713644758	0.950352735	0.18901334	0.184026779	-0.038572343
Ttc17	0.001531507	0.713730225	0.950352735	0.298941883	0.309231183	0.04882077
B3gnt8	0.079116288	0.71278625	0.950352735	0.198665768	0.235614986	0.246087995
