ribosome_profiling_counts,ribosome_profiling_rpk,RNA-seq_counts,RNA-seq_rpk,transcript_ID,ribosome_profiling_tpm,RNA-seq_tpm,translation_efficiency
24,35.13909224,1,1.464128843,FBtr0078071,8.959365749,4.007914223,2.235418537
21,14.0562249,1,0.669344043,FBtr0310023,3.583896222,1.832266007,1.95599122
0,0,1,1.10619469,FBtr0308305,0,3.028103334,0
0,0,0,0,FBtr0077998,0,0,
1,0.39231071,0,0,FBtr0077999,0.100026919,0,inf
0,0,0.12,0.009656393,FBtr0078045,0,0.026433463,0
0,0,0.12,0.009889567,FBtr0343249,0,0.027071753,0
0,0,0.173333333,0.078680587,FBtr0078000,0,0.215380665,0
0,0,3,0.882872278,FBtr0301316,0,2.416779353,0
0,0,2,0.654236179,FBtr0078043,0,1.790909659,0
0,0,2,0.631113916,FBtr0301317,0,1.727614651,0
1,0.166917042,0,0,FBtr0343785,0.042558607,0,inf
1,0.17452007,0,0,FBtr0308257,0.044497141,0,inf
1,0.167028562,0,0,FBtr0343787,0.042587041,0,inf
1,0.423908436,0,0,FBtr0301439,0.108083348,0,inf
1,0.18294914,0,0,FBtr0078001,0.046646289,0,inf
1,0.177525297,0,0,FBtr0343786,0.04526338,0,inf
1,0.172413793,0,0,FBtr0346526,0.043960106,0,inf
0,0,0,0,FBtr0078003,0,0,
2,4.926108374,0,0,FBtr0078004,1.256003039,0,inf
0,0,0,0,FBtr0078005,0,0,
0,0,0,0,FBtr0078006,0,0,
0,0,0,0,FBtr0331651,0,0,
0,0,0,0,FBtr0078007,0,0,
0,0,0,0,FBtr0331652,0,0,
1,0.387146729,1.228108108,0.475458036,FBtr0078042,0.098710266,1.301521403,0.075842215
95,121.3282248,3,3.831417625,FBtr0078008,30.93488967,10.48814335,2.94951057
60,34.64203233,10.27379466,5.931752115,FBtr0078009,8.832631072,16.23761036,0.543961265
129,53.59368509,16.04118721,6.664390201,FBtr0332974,13.66470776,18.24313782,0.749032754
131,54.2218543,16.04118721,6.639564244,FBtr0078041,13.8248712,18.17517911,0.760645665
27,25.96153846,0,0,FBtr0078010,6.619377555,0,inf
27,12.83269962,0.694117647,0.329903825,FBtr0332972,3.271935674,0.903080516,3.62308301
0,0,47.84,53.39285714,FBtr0078040,0,146.1578962,0
16,11.67883212,1,0.729927007,FBtr0078039,2.977735672,1.998106142,1.490279025
91,73.03370787,1,0.802568218,FBtr0078011,18.62130348,2.196954586,8.475961953
1189,686.886193,9.754732143,5.635316085,FBtr0305507,175.1344226,15.42614476,11.35309083
1189,757.3248408,9.608065476,6.119786928,FBtr0301908,193.0940672,16.75233787,11.52639522
1189,720.1695942,9.754732143,5.908378039,FBtr0078012,183.6206454,16.17362603,11.35309083
1191,418.041418,9.754732143,3.423914406,FBtr0100469,106.5874422,9.372641833,11.3721877
39,25.44031311,6.059690925,3.952831653,FBtr0078038,6.486481448,10.82050277,0.599462112
157,55.57522124,7.133333333,2.525073746,FBtr0332973,14.1699373,6.912150545,2.050004149
140,39.07340218,7.093333333,1.979719044,FBtr0078015,9.962491312,5.419293629,1.838337613
145,40.07739082,7.093333333,1.960567533,FBtr0078014,10.21847691,5.366868179,1.903992527
157,42.03480589,8.133333333,2.177599286,FBtr0078013,10.71755632,5.960972076,1.797954459
161,51.22494432,5.266666667,1.675681408,FBtr0302121,13.06075321,4.58701936,2.847328991
223,63.3882888,16.08,4.570778852,FBtr0302612,16.16202433,12.51207478,1.291714173
223,55.94581034,17.08,4.284997491,FBtr0302120,14.26442588,11.72977533,1.21608688
161,60.25449102,4.266666667,1.596806387,FBtr0078037,15.36300424,4.37110645,3.514671723
210,80,14.08,5.363809524,FBtr0334763,20.39748935,14.68292123,1.38919831
129,98.47328244,5,3.816793893,FBtr0334797,25.10759663,10.44811227,2.403074927
129,103.6144578,5,4.016064257,FBtr0078034,26.41843501,10.99359604,2.403074927
120,90.90909091,1,0.757575758,FBtr0078016,23.17896518,2.073791981,11.17709268
119,95.96774194,1,0.806451613,FBtr0334794,24.46876243,2.207585012,11.08395025
0,0,0,0,FBtr0078017,0,0,
0,0,0,0,FBtr0334795,0,0,
0,0,0,0,FBtr0334796,0,0,
0,0,1,0.843881857,FBtr0445832,0,2.310046763,0
0,0,1,0.931966449,FBtr0078018,0,2.551170004,0
163,55.78370979,4,1.368925394,FBtr0078033,14.22309533,3.747303784,3.795554391
167,57.52669652,4,1.377884947,FBtr0078032,14.66750225,3.771829713,3.88869683
171,56.51024455,4,1.321877065,FBtr0078031,14.40833889,3.618513436,3.981839269
153,129.1139241,14,11.81434599,FBtr0078030,32.91999864,32.34065468,1.017913798
127,48.1242895,3.72,1.409624858,FBtr0091487,12.27018354,3.858714718,3.179862838
353,87.59305211,11,2.729528536,FBtr0332000,22.33347935,7.471826193,2.989025544
362,75.13491075,11,2.283105023,FBtr0091489,19.15704428,6.249784051,3.065232994
124,45.40461369,3.72,1.362138411,FBtr0091486,11.57675156,3.728725061,3.104747968
1,0.141402715,0.12,0.016968326,FBtr0345634,0.036053255,0.046449187,0.776186992
0,0,0,0,FBtr0078023,0,0,
1,0.164934851,0.12,0.019792182,FBtr0332181,0.042053211,0.054179226,0.776186992
3,1.091305929,1.733333333,0.630532315,FBtr0345738,0.278248763,1.726022572,0.161208068
3,1.151631478,1.733333333,0.665387076,FBtr0078025,0.293629885,1.821434185,0.161208068
0,0,0,0,FBtr0336969,0,0,
0,0,0.16,0.042094186,FBtr0305064,0,0.115228852,0
0,0,0.16,0.038461538,FBtr0077949,0,0.105284824,0
3,0.305467875,1.8,0.183280725,FBtr0301417,0.077884722,0.501713649,0.155237398
1,0.150421179,1.48,0.222623345,FBtr0332270,0.03835268,0.609410351,0.06293408
1,0.148765248,1.48,0.220172568,FBtr0301416,0.03793047,0.602701579,0.06293408
0,0,0,0,FBtr0077997,0,0,
1,0.776397516,0,0,FBtr0301087,0.197957001,0,inf
1,0.730994152,0,0,FBtr0077951,0.186380568,0,inf
56,10.75681905,22.86666667,4.392367781,FBtr0077993,2.742651277,12.02369134,0.228103932
44,19.40891045,14.81333333,6.534333186,FBtr0077994,4.948663055,17.88711904,0.27666071
120,43.71584699,3,1.092896175,FBtr0077952,11.14616905,2.991699906,3.725697562
83,39.98073218,63.09333333,30.39177906,FBtr0077953,10.19383199,83.19462056,0.122529941
85,20.85889571,92,22.57668712,FBtr0332569,5.318363789,61.80154555,0.086055514
4,1.284109149,266.9064865,85.68426532,FBtr0332570,0.327407534,234.5525718,0.001395881
4,1.374570447,75.10601012,25.80962547,FBtr0332571,0.350472326,70.65140851,0.004960585
190,40.2713014,5,1.059771089,FBtr0332273,10.26791802,2.901023118,3.539412684
190,42.32568501,5,1.113833816,FBtr0077989,10.79172137,3.049014719,3.539412684
1,0.306184936,0,0,FBtr0077954,0.07806755,0,inf
0,0,0,0,FBtr0077955,0,0,
109,52.42905243,2,0.962000962,FBtr0077988,13.36776299,2.633386642,5.076262928
109,51.17370892,2,0.938967136,FBtr0332272,13.04768979,2.570333722,5.076262928
111,56.06060606,5,2.525252525,FBtr0077987,14.29369519,6.912639935,2.067762147
160,59.23731951,4.76,1.762310255,FBtr0077956,15.10365743,4.824157635,3.130838287
203,114.8839842,39.49661824,22.35235893,FBtr0077986,29.29181055,61.18746837,0.478722381
2,0.788643533,0,0,FBtr0077957,0.201079351,0,inf
2,0.738825268,0,0,FBtr0332271,0.188377257,0,inf
0,0,0,0,FBtr0077958,0,0,
64,39.31203931,8.780509944,5.393433626,FBtr0077959,10.02333629,14.76401441,0.678903177
29,29.02902903,0.142857143,0.143000143,FBtr0077985,7.401491383,0.391449366,18.90791513
85,85.08508509,282.7036752,282.9866619,FBtr0077960,21.69402647,774.6492204,0.028004968
1345,555.3261767,12.71830986,5.25116014,FBtr0332274,141.5907472,14.3745542,9.850096585
1345,441.1282388,12.71830986,4.1713053,FBtr0100023,112.4738569,11.41855371,9.850096585
1406,689.2156863,17.21164319,8.437079996,FBtr0100022,175.7283703,23.09570846,7.608702309
54,45.07512521,3,2.504173623,FBtr0331287,11.49274233,6.854938433,1.676563903
57,44.81132075,3,2.358490566,FBtr0077961,11.42548048,6.456144845,1.769706342
23,11.45989038,1.573333333,0.783922936,FBtr0077981,2.921912401,2.14591489,1.361616164
23,9.787234043,2.506666667,1.066666667,FBtr0331289,2.495437527,2.919899109,0.854631422
23,8.788689339,2.506666667,0.957839766,FBtr0077982,2.240839965,2.621995761,0.854631422
218,113.2467532,2,1.038961039,FBtr0077962,28.87436805,2.844057573,10.15252586
114,176.4705882,54.4269132,84.25218762,FBtr0077964,44.99446181,230.6323946,0.195091682
401,154.7067901,14.11869797,5.44702854,FBtr0304710,39.44537631,14.91072542,2.645436436
401,146.9402712,14.29203131,5.237094653,FBtr0077980,37.46515771,14.33605126,2.613352661
401,146.0305899,33.87869797,12.33747195,FBtr0344015,37.23321755,33.77266252,1.10246616
23,46.277666,11.0485298,22.23044225,FBtr0077965,11.79935249,60.85373297,0.193896938
35,19.43364797,25.06528139,13.91742442,FBtr0077979,4.954970346,38.09763297,0.130059795
98,29.42059442,7.12,2.137496247,FBtr0077966,7.501328268,5.851193801,1.282016717
98,28.62149533,7.12,2.079439252,FBtr0331288,7.297583078,5.692268268,1.282016717
41,13.14945478,143.2045662,45.92834067,FBtr0335394,3.352698298,125.7244884,0.026667027
44,13.78446115,143.2045662,44.86358591,FBtr0077968,3.514604995,122.809823,0.028618273
44,13.78014407,143.2045662,44.8495353,FBtr0344790,3.513504273,122.7713608,0.028618273
44,11.63713303,143.3245662,37.90652373,FBtr0308698,2.967103715,103.7655233,0.028594312
44,11.1223458,143.3245662,36.2296679,FBtr0335395,2.835849127,99.17528907,0.028594312
153,91.78164367,81.6954955,49.0074958,FBtr0077978,23.40143875,134.1533843,0.174437931
32,20.43422733,1,0.638569604,FBtr0077971,5.210086681,1.748023892,2.980558049
198,104.5958796,4.866666667,2.570875154,FBtr0307056,26.66866675,7.037527566,3.789493753
198,112.8205128,0.226666667,0.129154796,FBtr0335379,28.76569012,0.353549037,81.36265999
199,109.0410959,1,0.547945205,FBtr0307057,27.80205741,1.499948172,18.53534537
199,108.5651937,1,0.545553737,FBtr0077972,27.68071728,1.493401754,18.53534537
0,0,0,0,FBtr0077977,0,0,
0,0,0,0,FBtr0307096,0,0,
0,0,0,0,FBtr0335380,0,0,
0,0,0,0,FBtr0307097,0,0,
0,0,0,0,FBtr0335381,0,0,
0,0,0,0,FBtr0335382,0,0,
0,0,0,0,FBtr0077973,0,0,
0,0,0,0,FBtr0114498,0,0,
0,0,0.96,0.387565604,FBtr0299796,0,1.060924182,0
46,22.00956938,0,0,FBtr0077920,5.611749464,0,inf
46,15.84567689,0,0,FBtr0335383,4.04015032,0,inf
0,0,0.96,0.174418605,FBtr0077921,0,0.477454433,0
2,0.331785003,0.96,0.159256802,FBtr0479835,0.084594763,0.435950431,0.194046748
0,0,0,0,FBtr0077922,0,0,
0,0,0,0,FBtr0305552,0,0,
0,0,0,0,FBtr0343837,0,0,
0,0,0,0,FBtr0343846,0,0,
0,0,0,0,FBtr0091926,0,0,
0,0,0,0,FBtr0305553,0,0,
0,0,0,0,FBtr0077925,0,0,
0,0,0,0,FBtr0077924,0,0,
0,0,0,0,FBtr0077948,0,0,
0,0,0,0,FBtr0343845,0,0,
0,0,0,0,FBtr0077947,0,0,
0,0,0,0,FBtr0077946,0,0,
0,0,0,0,FBtr0077944,0,0,
0,0,0,0,FBtr0077943,0,0,
0,0,0,0,FBtr0301010,0,0,
81,70.49608355,0,0,FBtr0343844,17.97428892,0,inf
81,88.33151581,0,0,FBtr0077942,22.52176442,0,inf
81,88.33151581,0,0,FBtr0329947,22.52176442,0,inf
0,0,0,0,FBtr0343838,0,0,
0,0,0,0,FBtr0343839,0,0,
0,0,0,0,FBtr0077926,0,0,
10,1.611343861,0,0,FBtr0077941,0.410842116,0,inf
10,1.611343861,0,0,FBtr0329985,0.410842116,0,inf
0,0,0,0,FBtr0308744,0,0,
0,0,0,0,FBtr0343841,0,0,
1,0.829187396,0,0,FBtr0343842,0.211416764,0,inf
1,1.692047377,0,0,FBtr0308745,0.43141898,0,inf
219,162.1021466,0,0,FBtr0077929,41.33096011,0,inf
219,139.9361022,0,0,FBtr0334817,35.67931445,0,inf
4,2.883922134,0,0,FBtr0077930,0.735309638,0,inf
190,117.866005,0,0,FBtr0334818,30.05213227,0,inf
190,141.4743112,0,0,FBtr0077931,36.07150947,0,inf
168,125.2796421,1,0.745712155,FBtr0077932,31.94237707,2.041316491,15.64792976
0,0,33.06666667,21.88396206,FBtr0077938,0,59.90527622,0
0,0,33.06666667,20.31122031,FBtr0077939,0,55.60004445,0
0,0,33.06666667,21.12886049,FBtr0077937,0,57.8382571,0
0,0,33.06666667,22.74186153,FBtr0077936,0,62.25369489,0
0,0,33.06666667,20.32370416,FBtr0334821,0,55.6342178,0
0,0,33.06666667,18.96024465,FBtr0334822,0,51.90187636,0
36,22.8862047,1,0.635727908,FBtr0334820,5.83526396,1.740245019,3.353127805
36,23.62204724,1,0.656167979,FBtr0077933,6.022880715,1.796197778,3.353127805
0,0,0,0,FBtr0077919,0,0,
0,0,0,0,FBtr0114554,0,0,
0,0,1.466666667,1.032136993,FBtr0077873,0,2.825377392,0
0,0,3.933333333,3.03030303,FBtr0077874,0,8.295167922,0
3,0.610376399,7.08,1.440488301,FBtr0344146,0.155626826,3.943200475,0.039467135
3,0.598921941,9.226666667,1.842017701,FBtr0310017,0.152706299,5.042349229,0.030284753
3,0.598921941,9.226666667,1.842017701,FBtr0474152,0.152706299,5.042349229,0.030284753
3,0.598921941,9.226666667,1.842017701,FBtr0474153,0.152706299,5.042349229,0.030284753
3,0.598921941,9.226666667,1.842017701,FBtr0474154,0.152706299,5.042349229,0.030284753
3,0.565504241,9.226666667,1.739239711,FBtr0310018,0.144185834,4.761004202,0.030284753
3,0.494315373,9.226666667,1.520294392,FBtr0310020,0.126034907,4.161662101,0.030284753
3,0.5,18.22666667,3.037777778,FBtr0310019,0.127484308,8.315629336,0.015330687
1,0.449034576,0,0,FBtr0077917,0.114489725,0,inf
80,26.16088947,0,0,FBtr0077916,6.670205806,0,inf
50,48.54368932,28.59932561,27.76633554,FBtr0077876,12.37711733,76.00771725,0.162840272
553,494.6332737,145.9649167,130.5589595,FBtr0334842,126.1159617,357.3928025,0.352877732
553,553,9.130550194,9.130550194,FBtr0334843,140.9976452,24.99401754,5.641255751
553,649.8237368,2.186666667,2.569526048,FBtr0077915,165.6846594,7.033834515,23.55538207
3,0.498421665,0.4,0.066456222,FBtr0077877,0.127081883,0.181917622,0.698568293
3,0.492691739,0.4,0.065692232,FBtr0303935,0.125620931,0.179826271,0.698568293
11,1.740506329,0.4,0.063291139,FBtr0303933,0.443774492,0.173253507,2.561417074
12,0.968914009,0.4,0.032297134,FBtr0307047,0.247042665,0.088410348,2.794273171
3,0.721327242,0.4,0.096176966,FBtr0077878,0.183915809,0.263275346,0.698568293
3,0.595592615,0.4,0.079412349,FBtr0303934,0.151857425,0.217383793,0.698568293
429,269.6417348,8,5.028284098,FBtr0077881,68.75018018,13.76445211,4.994763294
408,238.178634,6.626666667,3.868456898,FBtr0331630,60.72807689,10.58953486,5.734725623
164,69.57997454,4,1.69707255,FBtr0077912,17.74070988,4.645575586,3.818840001
132,191.3043478,22.90012404,33.18858557,FBtr0333542,48.77660498,90.85061383,0.536888007
132,167.0886076,49.12,62.17721519,FBtr0077882,42.60235118,170.2042455,0.250301343
63,17.56832125,46.35884058,12.92773022,FBtr0333545,4.479370571,35.38843871,0.126577231
63,17.49514024,46.35884058,12.87387964,FBtr0077911,4.46071171,35.24102783,0.126577231
63,19.07356948,3,0.908265213,FBtr0333544,4.863161631,2.486290113,1.95599122
64,27.21088435,2.533333333,1.077097506,FBtr0306167,6.937921549,2.948452544,2.353072144
64,26.71118531,2.533333333,1.057317752,FBtr0305618,6.810513975,2.894307338,2.353072144
64,36.32236095,2,1.13507378,FBtr0077910,9.261062136,3.10715711,2.980558049
5088,1909.90991,400.0970123,150.1865662,FBtr0077906,486.9670882,411.1215194,1.184484551
5082,2897.377423,47.82529412,27.26641626,FBtr0077909,738.7403143,74.6392355,9.897479648
5088,2314.831665,47.98529412,21.831344,FBtr0077908,590.2094281,59.76123927,9.876124312
5088,2254.319894,47.98529412,21.26065313,FBtr0077907,574.7808254,58.19902699,9.876124312
5088,2330.737517,67.13509959,30.75359578,FBtr0077905,594.2649212,84.1850596,7.059030712
5083,1984.771574,47.82529412,18.6744608,FBtr0302115,506.0544631,51.11957011,9.899427204
156,184.8341232,4.4,5.213270142,FBtr0077883,47.12690076,14.27083391,3.302322839
157,152.2793404,4.426666667,4.293566117,FBtr0345430,38.82645282,11.75323114,3.303470541
31,26.18243243,4.15840796,3.512168885,FBtr0077884,6.675698585,9.614230123,0.694356022
64,53.42237062,16.96038128,14.15724648,FBtr0333543,13.62102795,38.75412315,0.351473001
64,73.31042383,1,1.145475372,FBtr0077904,18.69185737,3.135630486,5.961116099
19,6.335445148,2.093333333,0.698010448,FBtr0077885,1.615339687,1.910737579,0.845401119
20,5.846243788,3.2,0.935399006,FBtr0077886,1.490608693,2.560566304,0.582140244
44,30.64066852,1.12,0.77994429,FBtr0077903,7.812408875,2.135023721,3.659167248
0,0,0,0,FBtr0077887,0,0,
0,0,0,0,FBtr0077902,0,0,
3,5.617977528,0,0,FBtr0077901,1.43240796,0,inf
0,0,0,0,FBtr0077888,0,0,
0,0,0,0,FBtr0310114,0,0,
0,0,0,0,FBtr0077899,0,0,
0,0,0,0,FBtr0100188,0,0,
0,0,0.12,0.101265823,FBtr0077897,0,0.277205612,0
0,0,0,0,FBtr0077896,0,0,
0,0,0,0,FBtr0473603,0,0,
0,0,0,0,FBtr0473602,0,0,
0,0,0,0,FBtr0077894,0,0,
1,0.184501845,0.255135135,0.047072903,FBtr0304911,0.04704218,0.12885762,0.365071
1,0.176772141,0.255135135,0.045100784,FBtr0334823,0.045071348,0.12345913,0.365071
1,0.176584849,0.255135135,0.045052999,FBtr0089786,0.045023595,0.123328324,0.365071
0,0,0.479375,0.134278711,FBtr0304597,0,0.367575272,0
0,0,0.479375,0.13033578,FBtr0077893,0,0.356781871,0
0,0,0.479375,0.124642486,FBtr0334826,0,0.341197015,0
0,0,0,0,FBtr0077891,0,0,
0,0,0,0,FBtr0334824,0,0,
0,0,0,0,FBtr0473590,0,0,
0,0,0,0,FBtr0473589,0,0,
176,29.56492525,18.17333333,3.052802509,FBtr0333007,7.5381281,8.356758116,0.902039762
180,29.75698463,19,3.141015044,FBtr0113012,7.587097214,8.598231587,0.882402054
180,28.09865751,19,2.965969404,FBtr0077811,7.164275843,8.119060704,0.882402054
161,27.15008432,10,1.686340641,FBtr0309828,6.922419448,4.616198001,1.499593269
163,19.26941719,10,1.182172834,FBtr0333006,4.91309665,3.236086316,1.518221756
161,23.95476864,10,1.487873828,FBtr0113011,6.107714228,4.072913873,1.499593269
167,26.73711175,10.09333333,1.615967553,FBtr0110882,6.817124404,4.423558328,1.541095177
169,19.24171695,10.09333333,1.149189723,FBtr0110883,4.906033959,3.145798169,1.559551407
0,0,0,0,FBtr0333008,0,0,
0,0,0,0,FBtr0077871,0,0,
0,0,0,0,FBtr0307516,0,0,
0,0,0,0,FBtr0077870,0,0,
0,0,0,0,FBtr0330201,0,0,
0,0,0,0,FBtr0330202,0,0,
0,0,0,0,FBtr0330200,0,0,
130,104.5856798,4.093333333,3.293108072,FBtr0334758,26.66606613,9.014571866,2.958106777
130,119.4852941,4.093333333,3.762254902,FBtr0077813,30.46500019,10.29881694,2.958106777
65,15.13740102,11.13333333,2.592765099,FBtr0077869,3.859562203,7.097449219,0.543795677
25,30.7503075,1.853333333,2.279622796,FBtr0077814,7.840363374,6.240251785,1.256417793
144,67.6056338,6.317092275,2.965771021,FBtr0077815,17.23731495,8.11851765,2.123209641
1328,851.2820513,12.09333333,7.752136752,FBtr0077868,217.0502072,21.22074112,10.22821051
1385,879.3650794,12.09333333,7.678306878,FBtr0077867,224.2104981,21.01863882,10.66722255
273,419.3548387,3,4.608294931,FBtr0077816,106.9223232,12.61477149,8.475961953
0,0,1.12,1.540577717,FBtr0334760,0,4.217185783,0
0,0,0.88,2.183622829,FBtr0100503,0,5.977460954,0
0,0,0,0,FBtr0309285,0,0,
33,94.28571429,0,0,FBtr0077863,24.03989817,0,inf
3,5.681818182,1,1.893939394,FBtr0334759,1.448685323,5.184479951,0.279427317
3,7.894736842,0.506666667,1.333333333,FBtr0077817,2.012910134,3.649873886,0.551501284
111,29.63160705,6.146666667,1.640861363,FBtr0330672,7.555129866,4.49170278,1.6820191
111,29.48990436,6.146666667,1.633014524,FBtr0301068,7.519000127,4.470222798,1.6820191
103,27.78527111,6.187207207,1.669060482,FBtr0330671,7.084372146,4.568895201,1.550565691
103,28.44518089,6.146666667,1.697505293,FBtr0301067,7.25262843,4.64676018,1.560792498
103,26.59437129,6.146666667,1.587055685,FBtr0334774,6.780730066,4.344414824,1.560792498
103,28.90822341,6.146666667,1.725137992,FBtr0301066,7.37068974,4.722402081,1.560792498
103,26.99868938,6.146666667,1.611183923,FBtr0334773,6.883818491,4.410463595,1.560792498
1,0.311915159,0.546666667,0.17051362,FBtr0299676,0.079528577,0.466764907,0.17038251
1,1.166861144,0,0,FBtr0299675,0.297512972,0,inf
156,42.15077006,19.05333333,5.148158155,FBtr0339529,10.74712355,14.09259601,0.762607793
156,35.48680619,20.05333333,4.561722778,FBtr0077822,9.048021893,12.48728463,0.724578814
156,33.82480486,20.05333333,4.348077479,FBtr0077823,8.624263712,11.90245083,0.724578814
152,43.18181818,16.05333333,4.560606061,FBtr0334778,11.01000846,12.48422772,0.881913459
152,36.42463456,17.05333333,4.086588386,FBtr0077824,9.287138695,11.18664917,0.83019844
35,15.99634369,0,0,FBtr0310547,4.078565627,0,inf
35,16.10676484,0,0,FBtr0077825,4.106719555,0,inf
0,0,0,0,FBtr0077826,0,0,
3,0.949367089,0,0,FBtr0334783,0.242058814,0,inf
3,1.000667111,0,0,FBtr0300671,0.255138709,0,inf
3,1.097694841,0,0,FBtr0334782,0.279877735,0,inf
0,0,0,0,FBtr0334779,0,0,
0,0,0,0,FBtr0077827,0,0,
6,3.213711837,0,0,FBtr0334781,0.819395662,0,inf
6,6.22406639,0,0,FBtr0077854,1.586941599,0,inf
1598,552.7499135,22,7.60982359,FBtr0100485,140.933881,20.8311723,6.765528072
1598,508.2697201,24,7.633587786,FBtr0077828,129.5928276,20.89622454,6.201734066
890,164.7842992,19.44,3.599333457,FBtr0077853,42.01482486,9.852834893,4.264237178
890,164.7842992,19.4,3.591927421,FBtr0334814,42.01482486,9.83256157,4.27302942
890,164.6928201,19.44,3.597335307,FBtr0301660,41.99150057,9.847365147,4.264237178
24,12.58521238,0,0,FBtr0334813,3.208834193,0,inf
24,14.05975395,0,0,FBtr0077852,3.58479602,0,inf
378,96.67519182,4,1.023017903,FBtr0077829,24.64913995,2.800414746,8.801960489
367,135.4743448,14.29333333,5.276239695,FBtr0077831,34.54170632,14.44320711,2.391553764
369,131.8799142,14.38792793,5.142218702,FBtr0077830,33.62523933,14.07633732,2.388777604
369,123.4113712,14.38792793,4.812016029,FBtr0330657,31.46602664,13.17243873,2.388777604
0,0,73.20927536,70.52916702,FBtr0077832,0,193.0669237,0
131,30.70792311,7.213333333,1.690889201,FBtr0077851,7.829556685,4.628649255,1.691542447
159,32.58864521,30.17333333,6.184327389,FBtr0077850,8.309081798,16.92901128,0.490819083
159,32.21231767,30.17333333,6.112911939,FBtr0330658,8.213130084,16.73351824,0.490819083
133,31.81057163,4.04,0.966276011,FBtr0330659,8.110697453,2.645089183,3.066322869
159,40.39634146,26,6.605691057,FBtr0330660,10.29979931,18.08245446,0.569601839
